"text","label","pred1"
"ohkay ma texas bitch keep textin me callin cryin stressin me bout where i been but i ve been with another bitch allegedly",1,1
"ohmygod please don t be a bitch to me today",1,0
"oi look at this pussy on your bed",1,0
"ok so not all the shows on cartoon network are complete trash stevm universe is awwwwwesomeeeeee",2,1
"ok this is funny a proud liberal who wants to end racism calls tim scott an uncle tom lolz lib idiots tcot",1,1
"ok night night bitches",1,1
"ok did this bitch just say wut i think she said i believe u just described urself dumbass",0,1
"ok sucking dick isn t supposed to be done in a cute manor at all just like eating pussy you re not supposed to be scared of it",1,0
"okay i m gonna need for everyone to stop calling rihanna a hoe k thanks",1,0
"okay ajay got one more time to call me a bitch in one of his lit sub tweets like bitch i will fucc yo lit life you got going up",1,0
"okay but your number ain t been saved for how long okay thancc you tf hoe",1,1
"okay don t reply then i didn t want you to anyways bitch",1,1
"okay so i know i m like ten years late but i freaking hate ana sofia from lost fuck that dumb bitch wtf is her problem",1,1
"okay so either is a super dyke or has some weird car sex fetish",1,1
"okay rt right bitch rt you mad cause you opened your mouth greysanatomy",1,1
"okay kids rickandmorty just came on that s how i know i m tweeting way too late on a sunday night booya bitches gt i m outta here gt",1,1
"okay so maybe not every in losangeles is evil but i would of the people i ve encountered have been trash another barely human",2,0
"okay here if natitude is sooooo cool gt how come you bitches don t call obama by bo jingo that s what i thought gobuycomb",1,1
"okay i ll stop being a bitch now maybe",1,0
"oklahoma has more yards than tu and is only up points trashhhhhhhh ass teams big xii trash",1,1
"ol bitch ass look like she got a bobble head",1,1
"ol heads always think a young nicca gon runoff wit they sacc",1,0
"old hoe lol rt my juice is gone i m just an old bitty now",1,1
"old hoes get mad when you don t show them the attention they want",1,1
"old lady went to pay and reached all the way over my plate hate eating on bar countertops stupid white bitch",1,0
"older black guy at factory i know none of these coons i work with tipped so here s he was right too",1,2
"ole girl really told me she doesn t care if her boyfriend has hoes this is what s wrong with our generation",1,1
"olivia s pussy so good that he got jake to sip tea with the enemy o p is the baddest bitch scandalabc",1,1
"omer asik so trash on the offensive side of the floor dude real life murky doo doo water",2,1
"omfg i m about to murk a bitch all i see is red dude",1,1
"omfg this tattoo hurts like a bitch painful",1,0
"omfg the crazy bitch is here",1,1
"omg more days in exactly a week i ll be in vegas bitches edclv",1,1
"omg dot i m sure that s not all you give away for free bitch",1,1
"omg i hate this bitches fucking laugh shut the fuck upppp",1,1
"omg i will just go to charlie bear to twerk team i fucks with them",1,0
"omg i will kill you for liking that pic i swear bitch",1,1
"omg bitch buy a dildo and stfu",1,1
"omg bruh said this bitch look like a female jb smoove lmao",1,1
"omg chloe just pulled up to my house like come outside bitch hella cray",1,1
"omg fuck these bitches basedgod",1,1
"omg he s at it again he s the most pathetic spineless no balls having piece of trash on twitter i ve ever seen let me go throw up blah",1,1
"omg this bitch just said some shit",1,1
"omg this bitch was standing and humming a very deep and annoying tone the whole time she was at the counter wtf",1,1
"omg the cutest little tinker bell ever",2,1
"omg you won t say it to my face stupid ass hoes talkin shit imma whoop her ass over dramatic teenage girls",0,1
"omgggggggggg mila kunis is so fing hot f sarah marshall she s like a bird anorexic",2,0
"omm this bitch dumb ass fuck",1,1
"omoide yokocho shinjuku tokyo japan jap n by lost in japan by miguel mich n",2,0
"on gc i l v dis bitch",1,1
"on upenn campus all the black chicks here are trash but they re gonna be paid",0,1
"on a handstand rt pops pussy in delight",1,0
"on a mission to find some zebra cakes",2,0
"on a scale of to redneck i m watching days of thunder right now gocruise",1,0
"on break feeling xxxtra dumb cause i forgot my lunch money like a hoe",1,1
"on my own shit jus turned bitches on dat now you grown shit",1,1
"on the anniversary of isis amp al qaeda supporters each claim ben laden as their own as a show of their jihadi authenticity pathetic",2,1
"on the secret party mission live tweaking to mock fatpo",2,1
"on this k online hitting on these niggah",1,0
"on westside i m screamin fuck kd bitch",1,1
"on westside i m screamin fuck kd bitch",1,1
"on ya pussy rap sheet it s a whole lot of bros",1,1
"once again hello hardin county everyone knows a hoe named ashley hsn",1,1
"once the brainwork is done on pacemakers at medical device companies they call in the contract tinker toy engineers like sc troll stribpol",2,1
"once we break up ion want the pussy nomore rt y all really hate huh",1,0
"once you hate someone everything they do is offensive look at this bitch eating those crackers like she own the damn place",1,1
"one big school full of fake bitches",1,1
"one day you niggas gone learn when not to fuck an ugly bitch because these pregnancies need to be stopped",1,1
"one hoe be fine as fuck and the other one be ugly than a bitch",1,1
"one man s trash is another s transformer",2,1
"one mans hoe is another mans hoe they don t change nigga",1,1
"one mans trash is another mans treasure",2,1
"one mans trash is another mans treasure believe",2,1
"one more of tonight s dog walk sunset aka invisible bird on a wire sunset invisiblebird wires",2,0
"one night stand y all hoes y all ain t nothing more",1,1
"one of best looks too rt charlie weis couple months ago hanging w nelly",2,0
"one of my favorite songs there s a man on the shoreline with a white parakeet trying to make his bird go home",2,0
"one of my nigs hollered at cici ima keep it low key tho on which one it was lol",1,2
"one of the biggest arrests of a loudmouth bitch was reesewitherspoon so why a nigga gotta act like a whitebitch to the police",1,1
"one of the best faggot jokes of all time is stephenking s it gt anybody seen that faggot lately i believe he s dressed as obama",1,1
"one of the great treasures of living in san diego is ready access to mexican twinkies made with real sugar and mexican coca cola",2,0
"one of the world s most prominent jihadi forums just got shut down",2,1
"one room full of bad bitches lmao can t believe i m kicking it with my mains from myspace",1,1
"one thing i can t stand is texting bitches that got droids",1,1
"one thing i hate more than lightskin niggas is a confused bitch like either you go fwm or you gon fw these niggas",1,1
"one thing i love about my relationship is we have an understanding that we don t like cute shit cute is for the birds",1,0
"one thing i love about russel wilson he ain t a bitch about runnin it",1,0
"one thing i never did and that s love a bitch cuz i m drillin shit i only love my clique",1,1
"one thing about it i m a loyal a nicca",1,0
"one thing i always tell my lor cousins big cousins my bitches amp amp niggah u always gonna be good regardless",1,1
"one thing u can t get me to do is trust a bitch",1,1
"one time in high school this girl told my friend that he needed proactive so he told her she needed weight watchers hahaha bitch",1,0
"one time this girl asked my what my problem was i instantly replied i love bad bitches",1,1
"only americans are degenerate enough to honor their war dead by having a barbecue anyone who grills out for memorial day is trash",2,1
"only americans would hire white trash with ties to international terrorism as police officers",0,1
"only blood can satisfy the hungry flames of r hollor charlie brown",2,0
"only a fuckin retard liberal would think xmen is about them no jesuschrist was a mutant gt",1,1
"only a broke nigga gonna settle for a broke bitch",1,1
"only a hoe would favorite that",1,1
"only basic bitches workout at planet fitness",1,1
"only bitches talk shit",1,1
"only broke bitches steal money",1,1
"only faggot pussies put their twitter pic of them and their dog",1,1
"only faggots use white ds s",0,1
"only fags say swag shits mad retarded",0,1
"only fat bitches and flat booty hoes today wackkkkk",1,1
"only for one reason cause a bitch wont go gay if your name nt smurf i see noone",1,1
"only fw bad bitches iont do no mediocre",1,1
"only get loud around ya team ass bitch fraud",1,1
"only goofy niggas simp over chicks with community pussy",1,1
"only hoes cheat",1,1
"only hoes get k followers on instagram",1,1
"only hoes love me",1,1
"only in my hick town can you walk into a national sports bar and get busch light in a can smh",2,0
"only keep real bitches in attendance",1,1
"only movie i cant wait to see tansformers if its a fail im going killer ape shit on michael bay",1,0
"only negro to keep adding baby fat as they got older",1,2
"only niggah on my tl so getting off now",1,0
"only ounces and up niggah",1,0
"only people not home right now are nurses hoes amp niggas tryna hit them hoes",1,1
"only retards retweet fuckry",0,1
"only the family in my eyes n bitch they rite heree",1,0
"only the strong survive and that nigga a pussy",1,0
"only the strong survive and you niggas is bitches",1,1
"only things that calm me down pussy and some cali tree",1,0
"only tweet me if that pussy got superpowers",1,1
"only we would cut our best tight end and resign a trash nigga who can t make a play to save his life",1,1
"only white people use the word cunt todd really is taking over",1,1
"only white trash and morons are offended by the redskins team name liberalism",1,1
"only white trash watch football",0,1
"only white trash watch hockey",1,1
"only white trash would call slants and hindis and moslems their equals",0,2
"only word i can understand on blackjesus is nigger heavily disappointed in this show aaronmacgruder stuff blows imo",0,2
"oomf a hoe she know she a hoe i know she a hoe she wont claim she a hoe so she say she aint a hoe but we all know you a hoe hoe",1,1
