CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When they were called liberals, the mediacrats misapplied the terms and called us nazis.",3,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis and liberals.",1,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers.",2,3
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0",2,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","They are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0",3,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","During the time of the vnw weathermen underground communists bill ayers and his bitch bernadine dohrn, they were misapplication of terms.",2,2
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and we are called nazis.",4,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and nazis.",1,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis.",1,2
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When we were called liberals, the mediacrats misapplied the terms and we were called nazis.",2,2
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When they were called liberals, the mediacrats misapplied the terms and called us nazis.",2,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis and liberals.",2,2
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers.",3,1
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0",2,1
