"source_text","target_text"
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","Even though I am like an alt right rosa parks only I am really discriminated against here."
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","im the victim here and i was discriminated against because of my race. i could be like an alt right rosa park"
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","im the victim here and i was discriminated against because of my race. i could be like an alt right rosa parks"
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","Even though I am like an alt right rosa parks only I am really discriminated against."
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","im the victim here and i was discriminated against because of my race. i could be like an alt right park"
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","The victim here was discriminated against because of who he was and he could have been like a alt right rosa park. "
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","They discriminated against me because of my race, like an alt right rosa park only i could be like that."
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","They discriminated against me because of my race, like a alt right rosa park only i could be like that."
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","""I could be like a rosa parks only I was discriminated against."""
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","""I could be like a rosa parks only I was discriminated against."" ""I'm just some whiner."""
"im the victim here i could be like a alt right rosa parks only i was really discriminated against im not just some whining nigger ","""I could be like a rosa park only I was discriminated against."" ""I'm just some whiner."""
